X--Trace 1::[Channel A],Y--Trace 1::[Channel A],,X--Trace 2::[Channel B],Y--Trace 2::[Channel B]
0.00448901,16.8454,,0.00448901,2.67234
0.00449901,16.8375,,0.00449901,2.68086
0.00450901,16.8294,,0.00450901,2.68936
0.00451901,16.8211,,0.00451901,2.69785
0.00452901,16.8125,,0.00452901,2.70633
0.00453901,16.8036,,0.00453901,2.7148
0.00454901,16.7946,,0.00454901,2.72325
0.00455901,16.7853,,0.00455901,2.73169
0.00456901,16.7757,,0.00456901,2.74012
0.00457901,16.7659,,0.00457901,2.74854
0.00458901,16.7559,,0.00458901,2.75694
0.00459901,16.7456,,0.00459901,2.76533
0.00460901,16.7351,,0.00460901,2.77371
0.00461901,16.7244,,0.00461901,2.78207
0.00462901,16.7134,,0.00462901,2.79042
0.00463901,16.7022,,0.00463901,2.79876
0.00464901,16.6908,,0.00464901,2.80708
0.00465901,16.6791,,0.00465901,2.81539
0.00466901,16.6671,,0.00466901,2.82368
0.00467901,16.655,,0.00467901,2.83196
0.00468901,16.6426,,0.00468901,2.84022
0.00469901,16.6299,,0.00469901,2.84847
0.00470901,16.6171,,0.00470901,2.85671
0.00471901,16.604,,0.00471901,2.86493
0.00472901,16.5906,,0.00472901,2.87313
0.00473901,16.577,,0.00473901,2.88132
0.00474901,16.5632,,0.00474901,2.8895
0.00475901,16.5492,,0.00475901,2.89765
0.00476901,16.5349,,0.00476901,2.9058
0.00477901,16.5204,,0.00477901,2.91392
0.00478901,16.5056,,0.00478901,2.92203
0.00479901,16.4906,,0.00479901,2.93013
0.00480901,16.4754,,0.00480901,2.9382
0.00481901,16.4599,,0.00481901,2.94627
0.00482901,16.4443,,0.00482901,2.95431
0.00483901,16.4283,,0.00483901,2.96234
0.00484901,16.4122,,0.00484901,2.97035
0.00485901,16.3958,,0.00485901,2.97834
0.00486901,16.3791,,0.00486901,2.98632
0.00487901,16.3623,,0.00487901,2.99428
0.00488901,16.3452,,0.00488901,3.00222
0.00489901,16.3279,,0.00489901,3.01014
0.00490901,16.3103,,0.00490901,3.01805
0.00491901,16.2925,,0.00491901,3.02593
0.00492901,16.2745,,0.00492901,3.0338
0.00493901,16.2563,,0.00493901,3.04165
0.00494901,16.2378,,0.00494901,3.04949
0.00495901,16.2191,,0.00495901,3.0573
0.00496901,16.2001,,0.00496901,3.06509
0.00497901,16.1809,,0.00497901,3.07287
0.00498901,16.1615,,0.00498901,3.08063
0.00499901,16.1419,,0.00499901,3.08837
0.00500901,16.122,,0.00500901,3.09608
0.00501901,16.102,,0.00501901,3.10378
0.00502901,16.0816,,0.00502901,3.11146
0.00503901,16.0611,,0.00503901,3.11912
0.00504901,16.0403,,0.00504901,3.12676
0.00505901,16.0193,,0.00505901,3.13438
0.00506901,15.9981,,0.00506901,3.14198
0.00507901,15.9766,,0.00507901,3.14956
0.00508901,15.9549,,0.00508901,3.15712
0.00509901,15.933,,0.00509901,3.16466
0.00510901,15.9109,,0.00510901,3.17217
0.00511901,15.8885,,0.00511901,3.17967
0.00512901,15.8659,,0.00512901,3.18714
0.00513901,15.8431,,0.00513901,3.19459
0.00514901,15.8201,,0.00514901,3.20203
0.00515901,15.7968,,0.00515901,3.20943
0.00516901,15.7733,,0.00516901,3.21682
0.00517901,15.7496,,0.00517901,3.22418
0.00518901,15.7256,,0.00518901,3.23152
0.00519901,15.7015,,0.00519901,3.23884
0.00520901,15.6771,,0.00520901,3.24612
0.00521901,15.6525,,0.00521901,3.25339
0.00522901,15.6276,,0.00522901,3.26062
0.00523901,15.6026,,0.00523901,3.26783
0.00524901,15.5773,,0.00524901,3.275
0.00525901,15.5518,,0.00525901,3.28214
0.00526901,15.5261,,0.00526901,3.28924
0.00527901,15.5002,,0.00527901,3.2963
0.00528901,15.474,,0.00528901,3.30332
0.00529901,15.4476,,0.00529901,3.31028
0.00530901,15.421,,0.00530901,3.31718
0.00531901,15.3942,,0.00531901,3.32401
0.00532901,15.3672,,0.00532901,3.33077
0.00533901,15.3399,,0.00533901,3.33745
0.00534901,15.3124,,0.00534901,3.34403
0.00535901,15.2847,,0.00535901,3.35051
0.00536901,15.2568,,0.00536901,3.35688
0.00537901,15.2287,,0.00537901,3.36314
0.00538901,15.2004,,0.00538901,3.36926
0.00539901,15.1718,,0.00539901,3.37526
0.00540901,15.143,,0.00540901,3.38112
0.00541901,15.1141,,0.00541901,3.38684
0.00542901,15.0849,,0.00542901,3.39241
0.00543901,15.0554,,0.00543901,3.39783
0.00544901,15.0258,,0.00544901,3.40311
0.00545901,14.996,,0.00545901,3.40823
0.00546901,14.9659,,0.00546901,3.41321
0.00547901,14.9356,,0.00547901,3.41803
0.00548901,14.9051,,0.00548901,3.4227
0.00549901,14.8745,,0.00549901,3.42723
0.00550901,14.8435,,0.00550901,3.43161
0.00551901,14.8124,,0.00551901,3.43584
0.00552901,14.7811,,0.00552901,3.43993
0.00553901,14.7496,,0.00553901,3.44388
0.00554901,14.7178,,0.00554901,3.44769
0.00555901,14.6859,,0.00555901,3.45136
0.00556901,14.6537,,0.00556901,3.45491
0.00557901,14.6213,,0.00557901,3.45832
0.00558901,14.5887,,0.00558901,3.4616
0.00559901,14.556,,0.00559901,3.46476
0.00560901,14.523,,0.00560901,3.4678
0.00561901,14.4898,,0.00561901,3.47072
0.00562901,14.4563,,0.00562901,3.47353
0.00563901,14.4227,,0.00563901,3.47622
0.00564901,14.3889,,0.00564901,3.47881
0.00565901,14.3549,,0.00565901,3.48129
0.00566901,14.3207,,0.00566901,3.48366
0.00567901,14.2862,,0.00567901,3.48594
0.00568901,14.2516,,0.00568901,3.48811
0.00569901,14.2168,,0.00569901,3.4902
0.00570901,14.1817,,0.00570901,3.49219
0.00571901,14.1465,,0.00571901,3.49409
0.00572901,14.111,,0.00572901,3.4959
0.00573901,14.0754,,0.00573901,3.49763
0.00574901,14.0396,,0.00574901,3.49928
0.00575901,14.0035,,0.00575901,3.50085
0.00576901,13.9673,,0.00576901,3.50234
0.00577901,13.9308,,0.00577901,3.50376
0.00578901,13.8942,,0.00578901,3.5051
0.00579901,13.8574,,0.00579901,3.50638
0.00580901,13.8203,,0.00580901,3.50759
0.00581901,13.7831,,0.00581901,3.50873
0.00582901,13.7457,,0.00582901,3.50981
0.00583901,13.7081,,0.00583901,3.51082
0.00584901,13.6703,,0.00584901,3.51178
0.00585901,13.6323,,0.00585901,3.51268
0.00586901,13.5941,,0.00586901,3.51352
0.00587901,13.5557,,0.00587901,3.51431
0.00588901,13.5171,,0.00588901,3.51504
0.00589901,13.4783,,0.00589901,3.51573
0.00590901,13.4393,,0.00590901,3.51636
0.00591901,13.4002,,0.00591901,3.51695
0.00592901,13.3608,,0.00592901,3.51749
0.00593901,13.3213,,0.00593901,3.51798
0.00594901,13.2815,,0.00594901,3.51843
0.00595901,13.2416,,0.00595901,3.51884
0.00596901,13.2015,,0.00596901,3.51921
0.00597901,13.1612,,0.00597901,3.51954
0.00598901,13.1207,,0.00598901,3.51983
0.00599901,13.0801,,0.00599901,3.52008
0.00600901,13.0392,,0.00600901,3.5203
0.00601901,12.9982,,0.00601901,3.52048
0.00602901,12.9569,,0.00602901,3.52062
0.00603901,12.9155,,0.00603901,3.52074
0.00604901,12.8739,,0.00604901,3.52082
0.00605901,12.8322,,0.00605901,3.52087
0.00606901,12.7902,,0.00606901,3.52089
0.00607901,12.7481,,0.00607901,3.52089
0.00608901,12.7057,,0.00608901,3.52085
0.00609901,12.6632,,0.00609901,3.52079
0.00610901,12.6206,,0.00610901,3.5207
0.00611901,12.5777,,0.00611901,3.52058
0.00612901,12.5347,,0.00612901,3.52044
0.00613901,12.4914,,0.00613901,3.52027
0.00614901,12.448,,0.00614901,3.52009
0.00615901,12.4045,,0.00615901,3.51988
0.00616901,12.3607,,0.00616901,3.51964
0.00617901,12.3168,,0.00617901,3.51939
0.00618901,12.2727,,0.00618901,3.51911
0.00619901,12.2284,,0.00619901,3.51881
0.00620901,12.184,,0.00620901,3.5185
0.00621901,12.1394,,0.00621901,3.51816
0.00622901,12.0946,,0.00622901,3.51781
0.00623901,12.0496,,0.00623901,3.51744
0.00624901,12.0045,,0.00624901,3.51705
0.00625901,11.9591,,0.00625901,3.51664
0.00626901,11.9137,,0.00626901,3.51622
0.00627901,11.868,,0.00627901,3.51578
0.00628901,11.8222,,0.00628901,3.51532
0.00629901,11.7762,,0.00629901,3.51485
0.00630901,11.7301,,0.00630901,3.51437
0.00631901,11.6838,,0.00631901,3.51387
0.00632901,11.6373,,0.00632901,3.51335
0.00633901,11.5906,,0.00633901,3.51282
0.00634901,11.5438,,0.00634901,3.51228
0.00635901,11.4968,,0.00635901,3.51173
0.00636901,11.4497,,0.00636901,3.51116
0.00637901,11.4024,,0.00637901,3.51058
0.00638901,11.3549,,0.00638901,3.50999
0.00639901,11.3073,,0.00639901,3.50938
0.00640901,11.2595,,0.00640901,3.50877
0.00641901,11.2116,,0.00641901,3.50814
0.00642901,11.1635,,0.00642901,3.5075
0.00643901,11.1152,,0.00643901,3.50685
0.00644901,11.0668,,0.00644901,3.50619
0.00645901,11.0182,,0.00645901,3.50553
0.00646901,10.9694,,0.00646901,3.50485
0.00647901,10.9206,,0.00647901,3.50416
0.00648901,10.8715,,0.00648901,3.50346
0.00649901,10.8223,,0.00649901,3.50275
0.00650901,10.7729,,0.00650901,3.50203
0.00651901,10.7234,,0.00651901,3.5013
0.00652901,10.6738,,0.00652901,3.50057
0.00653901,10.624,,0.00653901,3.49982
0.00654901,10.574,,0.00654901,3.49907
0.00655901,10.5239,,0.00655901,3.49831
0.00656901,10.4736,,0.00656901,3.49754
0.00657901,10.4232,,0.00657901,3.49676
0.00658901,10.3726,,0.00658901,3.49598
0.00659901,10.3219,,0.00659901,3.49518
0.00660901,10.2711,,0.00660901,3.49438
0.00661901,10.2201,,0.00661901,3.49358
0.00662901,10.1689,,0.00662901,3.49276
0.00663901,10.1176,,0.00663901,3.49194
0.00664901,10.0662,,0.00664901,3.49111
0.00665901,10.0146,,0.00665901,3.49027
0.00666901,9.96289,,0.00666901,3.48943
0.00667901,9.91103,,0.00667901,3.48858
0.00668901,9.85902,,0.00668901,3.48772
0.00669901,9.80688,,0.00669901,3.48686
0.00670901,9.7546,,0.00670901,3.48599
0.00671901,9.70217,,0.00671901,3.48511
0.00672901,9.64961,,0.00672901,3.48423
0.00673901,9.59692,,0.00673901,3.48334
0.00674901,9.54408,,0.00674901,3.48245
0.00675901,9.49111,,0.00675901,3.48155
0.00676901,9.43801,,0.00676901,3.48064
0.00677901,9.38477,,0.00677901,3.47973
0.00678901,9.3314,,0.00678901,3.47881
0.00679901,9.2779,,0.00679901,3.47789
0.00680901,9.22426,,0.00680901,3.47696
0.00681901,9.17049,,0.00681901,3.47602
0.00682901,9.1166,,0.00682901,3.47508
0.00683901,9.06257,,0.00683901,3.47414
0.00684901,9.00842,,0.00684901,3.47318
0.00685901,8.95413,,0.00685901,3.47223
0.00686901,8.89972,,0.00686901,3.47127
0.00687901,8.84518,,0.00687901,3.4703
0.00688901,8.79052,,0.00688901,3.46933
0.00689901,8.73573,,0.00689901,3.46835
0.00690901,8.68082,,0.00690901,3.46737
0.00691901,8.62578,,0.00691901,3.46638
0.00692901,8.57063,,0.00692901,3.46538
0.00693901,8.51535,,0.00693901,3.46439
0.00694901,8.45995,,0.00694901,3.46338
0.00695901,8.40442,,0.00695901,3.46238
0.00696901,8.34878,,0.00696901,3.46136
0.00697901,8.29302,,0.00697901,3.46035
0.00698901,8.23715,,0.00698901,3.45932
0.00699901,8.18115,,0.00699901,3.4583
0.00700901,8.12504,,0.00700901,3.45727
0.00701901,8.06882,,0.00701901,3.45623
0.00702901,8.01248,,0.00702901,3.45519
0.00703901,7.95602,,0.00703901,3.45414
0.00704901,7.89945,,0.00704901,3.45309
0.00705901,7.84277,,0.00705901,3.45204
0.00706901,7.78598,,0.00706901,3.45098
0.00707901,7.72908,,0.00707901,3.44991
0.00708901,7.67207,,0.00708901,3.44884
0.00709901,7.61495,,0.00709901,3.44777
0.00710901,7.55772,,0.00710901,3.44669
0.00711901,7.50038,,0.00711901,3.44561
0.00712901,7.44294,,0.00712901,3.44453
0.00713901,7.38539,,0.00713901,3.44343
0.00714901,7.32774,,0.00714901,3.44234
0.00715901,7.26998,,0.00715901,3.44124
0.00716901,7.21212,,0.00716901,3.44014
0.00717901,7.15415,,0.00717901,3.43903
0.00718901,7.09609,,0.00718901,3.43791
0.00719901,7.03792,,0.00719901,3.4368
0.00720901,6.97966,,0.00720901,3.43568
0.00721901,6.92129,,0.00721901,3.43455
0.00722901,6.86283,,0.00722901,3.43342
0.00723901,6.80427,,0.00723901,3.43229
0.00724901,6.74561,,0.00724901,3.43115
0.00725901,6.68685,,0.00725901,3.43001
0.00726901,6.628,,0.00726901,3.42886
0.00727901,6.56906,,0.00727901,3.42771
0.00728901,6.51002,,0.00728901,3.42656
0.00729901,6.4509,,0.00729901,3.4254
0.00730901,6.39167,,0.00730901,3.42424
0.00731901,6.33236,,0.00731901,3.42307
0.00732901,6.27296,,0.00732901,3.4219
0.00733901,6.21347,,0.00733901,3.42073
0.00734901,6.15389,,0.00734901,3.41955
0.00735901,6.09422,,0.00735901,3.41837
0.00736901,6.03447,,0.00736901,3.41718
0.00737901,5.97463,,0.00737901,3.41599
0.00738901,5.91471,,0.00738901,3.4148
0.00739901,5.8547,,0.00739901,3.41361
0.00740901,5.79461,,0.00740901,3.41241
0.00741901,5.73444,,0.00741901,3.41121
0.00742901,5.67418,,0.00742901,3.41001
0.00743901,5.61385,,0.00743901,3.4088
0.00744901,5.55343,,0.00744901,3.40759
0.00745901,5.49294,,0.00745901,3.40638
0.00746901,5.43236,,0.00746901,3.40517
0.00747901,5.37171,,0.00747901,3.40395
0.00748901,5.31099,,0.00748901,3.40273
0.00749901,5.25019,,0.00749901,3.40152
0.00750901,5.18931,,0.00750901,3.4003
0.00751901,5.12836,,0.00751901,3.39908
0.00752901,5.06734,,0.00752901,3.39786
0.00753901,5.00624,,0.00753901,3.39664
0.00754901,4.94508,,0.00754901,3.39542
0.00755901,4.88384,,0.00755901,3.39421
0.00756901,4.82254,,0.00756901,3.39299
0.00757901,4.76116,,0.00757901,3.39178
0.00758901,4.69972,,0.00758901,3.39058
0.00759901,4.63821,,0.00759901,3.38938
0.00760901,4.57664,,0.00760901,3.38818
0.00761901,4.515,,0.00761901,3.387
0.00762901,4.45329,,0.00762901,3.38582
0.00763901,4.39153,,0.00763901,3.38465
0.00764901,4.3297,,0.00764901,3.38349
0.00765901,4.26781,,0.00765901,3.38234
0.00766901,4.20585,,0.00766901,3.38121
0.00767901,4.14384,,0.00767901,3.38009
0.00768901,4.08177,,0.00768901,3.37899
0.00769901,4.01964,,0.00769901,3.3779
0.00770901,3.95746,,0.00770901,3.37683
0.00771901,3.89522,,0.00771901,3.37577
0.00772901,3.83292,,0.00772901,3.37473
0.00773901,3.77057,,0.00773901,3.37371
0.00774901,3.70816,,0.00774901,3.37271
0.00775901,3.64571,,0.00775901,3.37172
0.00776901,3.5832,,0.00776901,3.37075
0.00777901,3.52064,,0.00777901,3.36979
0.00778901,3.45803,,0.00778901,3.36885
0.00779901,3.39537,,0.00779901,3.36793
0.00780901,3.33266,,0.00780901,3.36702
0.00781901,3.2699,,0.00781901,3.36613
0.00782901,3.2071,,0.00782901,3.36526
0.00783901,3.14425,,0.00783901,3.36439
0.00784901,3.08136,,0.00784901,3.36355
0.00785901,3.01843,,0.00785901,3.36271
0.00786901,2.95545,,0.00786901,3.36189
0.00787901,2.89243,,0.00787901,3.36108
0.00788901,2.82936,,0.00788901,3.36029
0.00789901,2.76626,,0.00789901,3.35951
0.00790901,2.70312,,0.00790901,3.35873
0.00791901,2.63994,,0.00791901,3.35798
0.00792901,2.57672,,0.00792901,3.35723
0.00793901,2.51347,,0.00793901,3.35649
0.00794901,2.45018,,0.00794901,3.35577
0.00795901,2.38686,,0.00795901,3.35505
0.00796901,2.3235,,0.00796901,3.35435
0.00797901,2.26011,,0.00797901,3.35365
0.00798901,2.19668,,0.00798901,3.35297
0.00799901,2.13323,,0.00799901,3.35229
0.00800901,2.06974,,0.00800901,3.35163
0.00801901,2.00623,,0.00801901,3.35097
0.00802901,1.94269,,0.00802901,3.35032
0.00803901,1.87912,,0.00803901,3.34968
0.00804901,1.81552,,0.00804901,3.34905
0.00805901,1.75189,,0.00805901,3.34843
0.00806901,1.68825,,0.00806901,3.34782
0.00807901,1.62457,,0.00807901,3.34721
0.00808901,1.56088,,0.00808901,3.34661
0.00809901,1.49716,,0.00809901,3.34602
0.00810901,1.43342,,0.00810901,3.34543
0.00811901,1.36967,,0.00811901,3.34486
0.00812901,1.30589,,0.00812901,3.34429
0.00813901,1.24209,,0.00813901,3.34372
0.00814901,1.17828,,0.00814901,3.34317
0.00815901,1.11444,,0.00815901,3.34262
0.00816901,1.0506,,0.00816901,3.34207
0.00817901,0.986734,,0.00817901,3.34154
0.00818901,0.922858,,0.00818901,3.341
0.00819901,0.858969,,0.00819901,3.34048
0.00820901,0.795068,,0.00820901,3.33996
0.00821901,0.731155,,0.00821901,3.33944
0.00822901,0.667232,,0.00822901,3.33894
0.00823901,0.603299,,0.00823901,3.33843
0.00824901,0.539358,,0.00824901,3.33793
0.00825901,0.475409,,0.00825901,3.33744
0.00826901,0.411453,,0.00826901,3.33695
0.00827901,0.347492,,0.00827901,3.33647
0.00828901,0.283525,,0.00828901,3.33599
0.00829901,0.219555,,0.00829901,3.33552
0.00830901,0.155581,,0.00830901,3.33505
0.00831901,0.0916056,,0.00831901,3.33459
0.00832901,0.0276285,,0.00832901,3.33413
0.00833901,-0.0363489,,0.00833901,3.33368
0.00834901,-0.100326,,0.00834901,3.33323
0.00835901,-0.164301,,0.00835901,3.33278
0.00836901,-0.228275,,0.00836901,3.33234
0.00837901,-0.292245,,0.00837901,3.3319
0.00838901,-0.35621,,0.00838901,3.33147
0.00839901,-0.420171,,0.00839901,3.33104
0.00840901,-0.484126,,0.00840901,3.33061
0.00841901,-0.548074,,0.00841901,3.33019
0.00842901,-0.612014,,0.00842901,3.32977
0.00843901,-0.675945,,0.00843901,3.32936
0.00844901,-0.739867,,0.00844901,3.32895
0.00845901,-0.803778,,0.00845901,3.32854
0.00846901,-0.867678,,0.00846901,3.32814
0.00847901,-0.931566,,0.00847901,3.32773
0.00848901,-0.99544,,0.00848901,3.32734
0.00849901,-1.0593,,0.00849901,3.32694
0.00850901,-1.12315,,0.00850901,3.32655
0.00851901,-1.18697,,0.00851901,3.32616
0.00852901,-1.25079,,0.00852901,3.32578
0.00853901,-1.31458,,0.00853901,3.3254
0.00854901,-1.37836,,0.00854901,3.32502
0.00855901,-1.44211,,0.00855901,3.32464
0.00856901,-1.50585,,0.00856901,3.32427
0.00857901,-1.56956,,0.00857901,3.3239
0.00858901,-1.63325,,0.00858901,3.32353
0.00859901,-1.69692,,0.00859901,3.32317
0.00860901,-1.76057,,0.00860901,3.32281
0.00861901,-1.82419,,0.00861901,3.32245
0.00862901,-1.88778,,0.00862901,3.32209
0.00863901,-1.95135,,0.00863901,3.32174
0.00864901,-2.01489,,0.00864901,3.32139
0.00865901,-2.0784,,0.00865901,3.32104
0.00866901,-2.14188,,0.00866901,3.32069
0.00867901,-2.20533,,0.00867901,3.32035
0.00868901,-2.26875,,0.00868901,3.32001
0.00869901,-2.33214,,0.00869901,3.31967
0.00870901,-2.39549,,0.00870901,3.31933
0.00871901,-2.45881,,0.00871901,3.319
0.00872901,-2.52209,,0.00872901,3.31866
0.00873901,-2.58534,,0.00873901,3.31833
0.00874901,-2.64856,,0.00874901,3.31801
0.00875901,-2.71173,,0.00875901,3.31768
0.00876901,-2.77487,,0.00876901,3.31736
0.00877901,-2.83796,,0.00877901,3.31703
0.00878901,-2.90102,,0.00878901,3.31671
0.00879901,-2.96403,,0.00879901,3.3164
0.00880901,-3.02701,,0.00880901,3.31608
0.00881901,-3.08994,,0.00881901,3.31577
0.00882901,-3.15282,,0.00882901,3.31546
0.00883901,-3.21566,,0.00883901,3.31515
0.00884901,-3.27846,,0.00884901,3.31484
0.00885901,-3.34121,,0.00885901,3.31453
0.00886901,-3.40391,,0.00886901,3.31423
0.00887901,-3.46656,,0.00887901,3.31393
0.00888901,-3.52917,,0.00888901,3.31363
0.00889901,-3.59172,,0.00889901,3.31334
0.00890901,-3.65422,,0.00890901,3.31305
0.00891901,-3.71667,,0.00891901,3.31276
0.00892901,-3.77907,,0.00892901,3.31247
0.00893901,-3.84142,,0.00893901,3.31219
0.00894901,-3.9037,,0.00894901,3.31191
0.00895901,-3.96594,,0.00895901,3.31164
0.00896901,-4.02812,,0.00896901,3.31138
0.00897901,-4.09024,,0.00897901,3.31112
0.00898901,-4.1523,,0.00898901,3.31088
0.00899901,-4.2143,,0.00899901,3.31064
0.00900901,-4.27625,,0.00900901,3.31042
0.00901901,-4.33813,,0.00901901,3.31021
0.00902901,-4.39995,,0.00902901,3.31002
0.00903901,-4.46171,,0.00903901,3.30984
0.00904901,-4.5234,,0.00904901,3.30968
0.00905901,-4.58503,,0.00905901,3.30955
0.00906901,-4.6466,,0.00906901,3.30943
0.00907901,-4.7081,,0.00907901,3.30934
0.00908901,-4.76953,,0.00908901,3.30927
0.00909901,-4.8309,,0.00909901,3.30923
0.00910901,-4.89219,,0.00910901,3.30921
0.00911901,-4.95342,,0.00911901,3.30922
0.00912901,-5.01457,,0.00912901,3.30926
0.00913901,-5.07566,,0.00913901,3.30933
0.00914901,-5.13667,,0.00914901,3.30943
0.00915901,-5.19761,,0.00915901,3.30956
0.00916901,-5.25848,,0.00916901,3.30972
0.00917901,-5.31927,,0.00917901,3.30991
0.00918901,-5.37998,,0.00918901,3.31013
0.00919901,-5.44062,,0.00919901,3.31038
0.00920901,-5.50119,,0.00920901,3.31066
0.00921901,-5.56167,,0.00921901,3.31098
0.00922901,-5.62207,,0.00922901,3.31132
0.00923901,-5.6824,,0.00923901,3.3117
0.00924901,-5.74264,,0.00924901,3.31211
0.00925901,-5.8028,,0.00925901,3.31256
0.00926901,-5.86288,,0.00926901,3.31303
0.00927901,-5.92288,,0.00927901,3.31354
0.00928901,-5.98279,,0.00928901,3.31408
0.00929901,-6.04262,,0.00929901,3.31465
0.00930901,-6.10236,,0.00930901,3.31526
0.00931901,-6.16202,,0.00931901,3.3159
0.00932901,-6.22158,,0.00932901,3.31656
0.00933901,-6.28106,,0.00933901,3.31726
0.00934901,-6.34045,,0.00934901,3.31799
0.00935901,-6.39975,,0.00935901,3.31876
0.00936901,-6.45896,,0.00936901,3.31955
0.00937901,-6.51808,,0.00937901,3.32037
0.00938901,-6.5771,,0.00938901,3.32123
0.00939901,-6.63603,,0.00939901,3.32211
0.00940901,-6.69487,,0.00940901,3.32303
0.00941901,-6.75361,,0.00941901,3.32397
0.00942901,-6.81225,,0.00942901,3.32494
0.00943901,-6.8708,,0.00943901,3.32595
0.00944901,-6.92925,,0.00944901,3.32698
0.00945901,-6.9876,,0.00945901,3.32803
0.00946901,-7.04586,,0.00946901,3.32912
0.00947901,-7.10401,,0.00947901,3.33023
0.00948901,-7.16206,,0.00948901,3.33137
0.00949901,-7.22001,,0.00949901,3.33254
0.00950901,-7.27786,,0.00950901,3.33373
0.00951901,-7.3356,,0.00951901,3.33494
0.00952901,-7.39324,,0.00952901,3.33618
0.00953901,-7.45078,,0.00953901,3.33745
0.00954901,-7.5082,,0.00954901,3.33873
0.00955901,-7.56553,,0.00955901,3.34004
0.00956901,-7.62274,,0.00956901,3.34137
0.00957901,-7.67985,,0.00957901,3.34273
0.00958901,-7.73684,,0.00958901,3.3441
0.00959901,-7.79373,,0.00959901,3.34549
0.00960901,-7.85051,,0.00960901,3.3469
0.00961901,-7.90717,,0.00961901,3.34833
0.00962901,-7.96372,,0.00962901,3.34978
0.00963901,-8.02016,,0.00963901,3.35124
0.00964901,-8.07649,,0.00964901,3.35272
0.00965901,-8.1327,,0.00965901,3.35422
0.00966901,-8.18879,,0.00966901,3.35573
0.00967901,-8.24477,,0.00967901,3.35725
0.00968901,-8.30063,,0.00968901,3.35879
0.00969901,-8.35638,,0.00969901,3.36034
0.00970901,-8.412,,0.00970901,3.3619
0.00971901,-8.4675,,0.00971901,3.36347
0.00972901,-8.52289,,0.00972901,3.36505
0.00973901,-8.57815,,0.00973901,3.36664
0.00974901,-8.63329,,0.00974901,3.36824
0.00975901,-8.68831,,0.00975901,3.36984
0.00976901,-8.74321,,0.00976901,3.37145
0.00977901,-8.79798,,0.00977901,3.37307
0.00978901,-8.85262,,0.00978901,3.37469
0.00979901,-8.90714,,0.00979901,3.37632
0.00980901,-8.96154,,0.00980901,3.37795
0.00981901,-9.0158,,0.00981901,3.37958
0.00982901,-9.06994,,0.00982901,3.38122
0.00983901,-9.12395,,0.00983901,3.38286
0.00984901,-9.17783,,0.00984901,3.3845
0.00985901,-9.23158,,0.00985901,3.38614
0.00986901,-9.2852,,0.00986901,3.38778
0.00987901,-9.33868,,0.00987901,3.38942
0.00988901,-9.39204,,0.00988901,3.39105
0.00989901,-9.44526,,0.00989901,3.39269
0.00990901,-9.49834,,0.00990901,3.39432
0.00991901,-9.55129,,0.00991901,3.39595
0.00992901,-9.60411,,0.00992901,3.39758
0.00993901,-9.65679,,0.00993901,3.39921
0.00994901,-9.70933,,0.00994901,3.40083
0.00995901,-9.76173,,0.00995901,3.40244
0.00996901,-9.81399,,0.00996901,3.40405
0.00997901,-9.86612,,0.00997901,3.40566
0.00998901,-9.9181,,0.00998901,3.40726
0.00999901,-9.96995,,0.00999901,3.40885
0.010009,-10.0216,,0.010009,3.41044
0.010019,-10.0732,,0.010019,3.41202
0.010029,-10.1246,,0.010029,3.4136
0.010039,-10.1759,,0.010039,3.41517
0.010049,-10.227,,0.010049,3.41673
0.010059,-10.278,,0.010059,3.41828
0.010069,-10.3288,,0.010069,3.41983
0.010079,-10.3795,,0.010079,3.42137
0.010089,-10.4301,,0.010089,3.4229
0.010099,-10.4805,,0.010099,3.42442
0.010109,-10.5307,,0.010109,3.42593
0.010119,-10.5808,,0.010119,3.42744
0.010129,-10.6308,,0.010129,3.42893
0.010139,-10.6805,,0.010139,3.43042
0.010149,-10.7302,,0.010149,3.4319
0.010159,-10.7797,,0.010159,3.43337
0.010169,-10.829,,0.010169,3.43483
0.010179,-10.8782,,0.010179,3.43628
0.010189,-10.9272,,0.010189,3.43773
0.010199,-10.9761,,0.010199,3.43916
0.010209,-11.0248,,0.010209,3.44059
0.010219,-11.0734,,0.010219,3.442
0.010229,-11.1218,,0.010229,3.44341
0.010239,-11.17,,0.010239,3.44481
0.010249,-11.2181,,0.010249,3.4462
0.010259,-11.266,,0.010259,3.44758
0.010269,-11.3138,,0.010269,3.44895
0.010279,-11.3614,,0.010279,3.45031
0.010289,-11.4088,,0.010289,3.45166
0.010299,-11.4561,,0.010299,3.45301
0.010309,-11.5032,,0.010309,3.45434
0.010319,-11.5502,,0.010319,3.45566
0.010329,-11.597,,0.010329,3.45698
0.010339,-11.6436,,0.010339,3.45829
0.010349,-11.6901,,0.010349,3.45959
0.010359,-11.7364,,0.010359,3.46088
0.010369,-11.7825,,0.010369,3.46216
0.010379,-11.8285,,0.010379,3.46343
0.010389,-11.8743,,0.010389,3.46469
0.010399,-11.9199,,0.010399,3.46594
0.010409,-11.9653,,0.010409,3.46719
0.010419,-12.0106,,0.010419,3.46843
0.010429,-12.0557,,0.010429,3.46965
0.010439,-12.1007,,0.010439,3.47087
0.010449,-12.1454,,0.010449,3.47208
0.010459,-12.19,,0.010459,3.47329
0.010469,-12.2345,,0.010469,3.47448
0.010479,-12.2787,,0.010479,3.47567
0.010489,-12.3228,,0.010489,3.47685
0.010499,-12.3667,,0.010499,3.47802
